method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
fastmultrec_greedy,2,11,70,5,10.0,2.0,0.0,0.314630
lcamap,2,11,70,5,10.0,2.0,0.0,0.046255
segdup,2,8,70,10,507,42,87,104.179906
insider,2,8,70,10,507.0,42.0,87.0,0.233615
fastmultrec_greedy,2,8,70,10,507.0,42.0,87.0,0.363954
lcamap,2,8,70,10,507.0,42.0,87.0,0.053523
segdup,2,8,70,15,717,42,87,98.431270
insider,2,8,70,15,711.0,40.0,111.0,0.546515
fastmultrec_greedy,2,8,70,15,717.0,42.0,87.0,0.362165
lcamap,2,8,70,15,717.0,42.0,87.0,0.052834
segdup,2,8,70,20,927,42,87,102.745557
insider,2,8,70,20,909.0,39.0,129.0,1.889356
fastmultrec_greedy,2,8,70,20,927.0,42.0,87.0,0.364386
lcamap,2,8,70,20,927.0,42.0,87.0,0.053989
segdup,2,8,70,25,1137,42,87,98.273786
insider,2,8,70,25,1092.0,36.0,192.0,6.115246
fastmultrec_greedy,2,8,70,25,1137.0,42.0,87.0,0.361841
lcamap,2,8,70,25,1137.0,42.0,87.0,0.053554
segdup,2,8,70,5,297,42,87,115.001616
insider,2,8,70,5,297.0,42.0,87.0,0.139717
fastmultrec_greedy,2,8,70,5,297.0,42.0,87.0,0.367463
lcamap,2,8,70,5,297.0,42.0,87.0,0.052845
segdup,2,9,70,10,184,17,14,147.831972
insider,2,9,70,10,184.0,17.0,14.0,0.135569
fastmultrec_greedy,2,9,70,10,184.0,17.0,14.0,0.455478
lcamap,2,9,70,10,184.0,17.0,14.0,0.061375
segdup,2,9,70,15,269,17,14,85.537002
insider,2,9,70,15,269.0,17.0,14.0,0.177095
fastmultrec_greedy,2,9,70,15,269.0,17.0,14.0,0.452786
lcamap,2,9,70,15,269.0,17.0,14.0,0.064312
segdup,2,9,70,20,354,17,14,87.976230
insider,2,9,70,20,354.0,17.0,14.0,0.279372
fastmultrec_greedy,2,9,70,20,354.0,17.0,14.0,0.444928
lcamap,2,9,70,20,354.0,17.0,14.0,0.062957
segdup,2,9,70,25,439,17,14,87.308145
insider,2,9,70,25,439.0,17.0,14.0,0.749635
fastmultrec_greedy,2,9,70,25,439.0,17.0,14.0,0.443809
lcamap,2,9,70,25,439.0,17.0,14.0,0.062349
segdup,2,9,70,5,99,17,14,154.458351
insider,2,9,70,5,99.0,17.0,14.0,0.117746
fastmultrec_greedy,2,9,70,5,99.0,17.0,14.0,0.457883
lcamap,2,9,70,5,99.0,17.0,14.0,0.061074
segdup,1,10,71,10,11,1,1,95.495010
insider,1,10,71,10,11.0,1.0,1.0,0.045669
fastmultrec_greedy,1,10,71,10,11.0,1.0,1.0,0.170561
lcamap,1,10,71,10,11.0,1.0,1.0,0.027358
segdup,1,10,71,15,16,1,1,83.099399
insider,1,10,71,15,16.0,1.0,1.0,0.052505
fastmultrec_greedy,1,10,71,15,16.0,1.0,1.0,0.169553
lcamap,1,10,71,15,16.0,1.0,1.0,0.027721
segdup,1,10,71,20,21,1,1,51.791680
insider,1,10,71,20,21.0,1.0,1.0,0.046122
fastmultrec_greedy,1,10,71,20,21.0,1.0,1.0,0.168797
lcamap,1,10,71,20,21.0,1.0,1.0,0.027933
segdup,1,10,71,25,26,1,1,50.322002
insider,1,10,71,25,26.0,1.0,1.0,0.045327
fastmultrec_greedy,1,10,71,25,26.0,1.0,1.0,0.163771
lcamap,1,10,71,25,26.0,1.0,1.0,0.027240
segdup,1,10,71,5,6,1,1,101.297412
insider,1,10,71,5,6.0,1.0,1.0,0.047056
fastmultrec_greedy,1,10,71,5,6.0,1.0,1.0,0.168931
lcamap,1,10,71,5,6.0,1.0,1.0,0.027476
segdup,1,11,71,10,10,1,0,123.427038
insider,1,11,71,10,10.0,1.0,0.0,0.068536
fastmultrec_greedy,1,11,71,10,10.0,1.0,0.0,0.266524
lcamap,1,11,71,10,10.0,1.0,0.0,0.045258
segdup,1,11,71,15,15,1,0,112.873126
insider,1,11,71,15,15.0,1.0,0.0,0.063412
fastmultrec_greedy,1,11,71,15,15.0,1.0,0.0,0.242327
lcamap,1,11,71,15,15.0,1.0,0.0,0.041230
segdup,1,11,71,20,20,1,0,75.756679
insider,1,11,71,20,20.0,1.0,0.0,0.064173
fastmultrec_greedy,1,11,71,20,20.0,1.0,0.0,0.248923
lcamap,1,11,71,20,20.0,1.0,0.0,0.044147
segdup,1,11,71,25,25,1,0,75.075358
insider,1,11,71,25,25.0,1.0,0.0,0.065732
fastmultrec_greedy,1,11,71,25,25.0,1.0,0.0,0.239681
lcamap,1,11,71,25,25.0,1.0,0.0,0.040133
segdup,1,11,71,5,5,1,0,134.544576
insider,1,11,71,5,5.0,1.0,0.0,0.081034
fastmultrec_greedy,1,11,71,5,5.0,1.0,0.0,0.305379
lcamap,1,11,71,5,5.0,1.0,0.0,0.054184
segdup,1,15,71,10,10,1,0,70.059164
insider,1,15,71,10,10.0,1.0,0.0,0.035179
fastmultrec_greedy,1,15,71,10,10.0,1.0,0.0,0.117124
lcamap,1,15,71,10,10.0,1.0,0.0,0.019357
segdup,1,15,71,15,15,1,0,62.799753
insider,1,15,71,15,15.0,1.0,0.0,0.037328
fastmultrec_greedy,1,15,71,15,15.0,1.0,0.0,0.124494
lcamap,1,15,71,15,15.0,1.0,0.0,0.020599
segdup,1,15,71,20,20,1,0,49.642735
insider,1,15,71,20,20.0,1.0,0.0,0.036699
fastmultrec_greedy,1,15,71,20,20.0,1.0,0.0,0.123451
lcamap,1,15,71,20,20.0,1.0,0.0,0.019233
segdup,1,15,71,25,25,1,0,45.406306
insider,1,15,71,25,25.0,1.0,0.0,0.038511
fastmultrec_greedy,1,15,71,25,25.0,1.0,0.0,0.125209
lcamap,1,15,71,25,25.0,1.0,0.0,0.020869
segdup,1,15,71,5,5,1,0,73.696101
insider,1,15,71,5,5.0,1.0,0.0,0.036230
fastmultrec_greedy,1,15,71,5,5.0,1.0,0.0,0.119236
lcamap,1,15,71,5,5.0,1.0,0.0,0.020039
segdup,1,8,71,10,97,9,7,139.503698
insider,1,8,71,10,97.0,9.0,7.0,0.092544
fastmultrec_greedy,1,8,71,10,97.0,9.0,7.0,0.330902
lcamap,1,8,71,10,97.0,9.0,7.0,0.053012
segdup,1,8,71,15,142,9,7,131.548787
insider,1,8,71,15,142.0,9.0,7.0,0.097676
fastmultrec_greedy,1,8,71,15,142.0,9.0,7.0,0.336780
lcamap,1,8,71,15,142.0,9.0,7.0,0.055682
segdup,1,8,71,20,187,9,7,93.016318
insider,1,8,71,20,187.0,9.0,7.0,0.102416
fastmultrec_greedy,1,8,71,20,187.0,9.0,7.0,0.331792
lcamap,1,8,71,20,187.0,9.0,7.0,0.055202
segdup,1,8,71,25,232,9,7,94.321100
insider,1,8,71,25,232.0,9.0,7.0,0.111020
fastmultrec_greedy,1,8,71,25,232.0,9.0,7.0,0.324256
lcamap,1,8,71,25,232.0,9.0,7.0,0.053667
segdup,1,8,71,5,52,9,7,148.572401
insider,1,8,71,5,52.0,9.0,7.0,0.089225
fastmultrec_greedy,1,8,71,5,52.0,9.0,7.0,0.336466
lcamap,1,8,71,5,52.0,9.0,7.0,0.052459
segdup,1,9,71,10,77,7,7,99.406212
insider,1,9,71,10,77.0,7.0,7.0,0.067436
fastmultrec_greedy,1,9,71,10,77.0,7.0,7.0,0.239099
lcamap,1,9,71,10,77.0,7.0,7.0,0.037201
segdup,1,9,71,15,112,7,7,101.068254
insider,1,9,71,15,112.0,7.0,7.0,0.070416
fastmultrec_greedy,1,9,71,15,112.0,7.0,7.0,0.239608
lcamap,1,9,71,15,112.0,7.0,7.0,0.036606
segdup,1,9,71,20,147,7,7,91.681802
insider,1,9,71,20,147.0,7.0,7.0,0.072937
fastmultrec_greedy,1,9,71,20,147.0,7.0,7.0,0.244998
lcamap,1,9,71,20,147.0,7.0,7.0,0.036552
segdup,1,9,71,25,182,7,7,85.324507
insider,1,9,71,25,182.0,7.0,7.0,0.076863
fastmultrec_greedy,1,9,71,25,182.0,7.0,7.0,0.248173
lcamap,1,9,71,25,182.0,7.0,7.0,0.038111
segdup,1,9,71,5,42,7,7,105.912285
insider,1,9,71,5,42.0,7.0,7.0,0.064872
fastmultrec_greedy,1,9,71,5,42.0,7.0,7.0,0.241989
lcamap,1,9,71,5,42.0,7.0,7.0,0.038097
segdup,2,10,71,10,22,2,2,76.997697
insider,2,10,71,10,22.0,2.0,2.0,0.073585
fastmultrec_greedy,2,10,71,10,22.0,2.0,2.0,0.264137
lcamap,2,10,71,10,22.0,2.0,2.0,0.040273
segdup,2,10,71,15,32,2,2,57.235621
insider,2,10,71,15,32.0,2.0,2.0,0.073372
fastmultrec_greedy,2,10,71,15,32.0,2.0,2.0,0.253580
lcamap,2,10,71,15,32.0,2.0,2.0,0.039995
segdup,2,10,71,20,42,2,2,57.573974
insider,2,10,71,20,42.0,2.0,2.0,0.074368
fastmultrec_greedy,2,10,71,20,42.0,2.0,2.0,0.260694
lcamap,2,10,71,20,42.0,2.0,2.0,0.040295
segdup,2,10,71,25,52,2,2,56.293708
insider,2,10,71,25,52.0,2.0,2.0,0.072999
fastmultrec_greedy,2,10,71,25,52.0,2.0,2.0,0.256506
lcamap,2,10,71,25,52.0,2.0,2.0,0.042512
segdup,2,10,71,5,12,2,2,134.303288
insider,2,10,71,5,12.0,2.0,2.0,0.072376
fastmultrec_greedy,2,10,71,5,12.0,2.0,2.0,0.260165
lcamap,2,10,71,5,12.0,2.0,2.0,0.041471
segdup,2,11,71,10,20,2,0,207.615357
insider,2,11,71,10,20.0,2.0,0.0,0.112738
fastmultrec_greedy,2,11,71,10,20.0,2.0,0.0,0.425747
lcamap,2,11,71,10,20.0,2.0,0.0,0.071642
segdup,2,11,71,15,30,2,0,197.075738
insider,2,11,71,15,30.0,2.0,0.0,0.111396
fastmultrec_greedy,2,11,71,15,30.0,2.0,0.0,0.438747
lcamap,2,11,71,15,30.0,2.0,0.0,0.070534
segdup,2,11,71,20,40,2,0,96.909308
insider,2,11,71,20,40.0,2.0,0.0,0.112883
fastmultrec_greedy,2,11,71,20,40.0,2.0,0.0,0.433408
lcamap,2,11,71,20,40.0,2.0,0.0,0.073351
segdup,2,11,71,25,50,2,0,99.639070
insider,2,11,71,25,50.0,2.0,0.0,0.113408
fastmultrec_greedy,2,11,71,25,50.0,2.0,0.0,0.461628
lcamap,2,11,71,25,50.0,2.0,0.0,0.070959
segdup,2,11,71,5,10,2,0,221.860907
insider,2,11,71,5,10.0,2.0,0.0,0.120698
fastmultrec_greedy,2,11,71,5,10.0,2.0,0.0,0.436175
lcamap,2,11,71,5,10.0,2.0,0.0,0.072327
segdup,2,15,71,10,20,2,0,111.030446
insider,2,15,71,10,20.0,2.0,0.0,0.071217
fastmultrec_greedy,2,15,71,10,20.0,2.0,0.0,0.258903
lcamap,2,15,71,10,20.0,2.0,0.0,0.040778
segdup,2,15,71,15,30,2,0,49.703713
insider,2,15,71,15,30.0,2.0,0.0,0.070979
fastmultrec_greedy,2,15,71,15,30.0,2.0,0.0,0.255620
lcamap,2,15,71,15,30.0,2.0,0.0,0.040078
segdup,2,15,71,20,40,2,0,50.851348
insider,2,15,71,20,40.0,2.0,0.0,0.070578
fastmultrec_greedy,2,15,71,20,40.0,2.0,0.0,0.253941
lcamap,2,15,71,20,40.0,2.0,0.0,0.040830
segdup,2,15,71,25,50,2,0,50.234336
insider,2,15,71,25,50.0,2.0,0.0,0.071950
fastmultrec_greedy,2,15,71,25,50.0,2.0,0.0,0.262571
lcamap,2,15,71,25,50.0,2.0,0.0,0.039594
segdup,2,15,71,5,10,2,0,122.876083
insider,2,15,71,5,10.0,2.0,0.0,0.070873
fastmultrec_greedy,2,15,71,5,10.0,2.0,0.0,0.257876
lcamap,2,15,71,5,10.0,2.0,0.0,0.040912
segdup,2,8,71,10,661,55,111,157.830969
insider,2,8,71,10,644.0,51.0,134.0,0.375702
fastmultrec_greedy,2,8,71,10,649.0,53.0,119.0,1.911926
lcamap,2,8,71,10,666.0,56.0,106.0,0.063640
segdup,2,8,71,15,946,56,106,140.380602
insider,2,8,71,15,892.0,48.0,172.0,1.533010
fastmultrec_greedy,2,8,71,15,914.0,53.0,119.0,1.897098
lcamap,2,8,71,15,946.0,56.0,106.0,0.066032
segdup,2,8,71,20,1213,55,113,147.467726
insider,2,8,71,20,1123.0,43.0,263.0,6.207018
fastmultrec_greedy,2,8,71,20,1179.0,53.0,119.0,1.884565
lcamap,2,8,71,20,1226.0,56.0,106.0,0.062287
segdup,2,8,71,25,1488,55,113,145.067305
insider,2,8,71,25,1335.0,40.0,335.0,67.120056
fastmultrec_greedy,2,8,71,25,1444.0,53.0,119.0,1.877436
lcamap,2,8,71,25,1506.0,56.0,106.0,0.063853
segdup,2,8,71,5,386,56,106,156.379904
insider,2,8,71,5,383.0,54.0,113.0,0.180426
fastmultrec_greedy,2,8,71,5,383.0,54.0,113.0,1.116126
lcamap,2,8,71,5,386.0,56.0,106.0,0.064026
segdup,2,9,71,10,434,38,54,147.932845
insider,2,9,71,10,425.0,35.0,75.0,0.290377
fastmultrec_greedy,2,9,71,10,434.0,38.0,54.0,0.454884
lcamap,2,9,71,10,434.0,38.0,54.0,0.071292
segdup,2,9,71,15,624,38,54,136.198057
insider,2,9,71,15,600.0,35.0,75.0,0.691907
fastmultrec_greedy,2,9,71,15,624.0,38.0,54.0,0.465101
lcamap,2,9,71,15,624.0,38.0,54.0,0.070658
segdup,2,9,71,20,814,38,54,125.840324
insider,2,9,71,20,775.0,35.0,75.0,2.743342
fastmultrec_greedy,2,9,71,20,814.0,38.0,54.0,0.472999
lcamap,2,9,71,20,814.0,38.0,54.0,0.074301
segdup,2,9,71,25,1004,38,54,130.504790
insider,2,9,71,25,944.0,33.0,119.0,24.074654
fastmultrec_greedy,2,9,71,25,1004.0,38.0,54.0,0.463731
lcamap,2,9,71,25,1004.0,38.0,54.0,0.069864
segdup,2,9,71,5,244,38,54,148.623494
insider,2,9,71,5,244.0,38.0,54.0,0.180266
fastmultrec_greedy,2,9,71,5,244.0,38.0,54.0,0.472042
lcamap,2,9,71,5,244.0,38.0,54.0,0.073505
segdup,1,10,72,10,22,2,2,98.073709
insider,1,10,72,10,22.0,2.0,2.0,0.046735
fastmultrec_greedy,1,10,72,10,22.0,2.0,2.0,0.170776
lcamap,1,10,72,10,22.0,2.0,2.0,0.027236
segdup,1,10,72,15,32,2,2,95.446498
insider,1,10,72,15,32.0,2.0,2.0,0.049833
fastmultrec_greedy,1,10,72,15,32.0,2.0,2.0,0.181687
lcamap,1,10,72,15,32.0,2.0,2.0,0.028847
segdup,1,10,72,20,42,2,2,57.096280
insider,1,10,72,20,42.0,2.0,2.0,0.046188
fastmultrec_greedy,1,10,72,20,42.0,2.0,2.0,0.175439
lcamap,1,10,72,20,42.0,2.0,2.0,0.027689
segdup,1,10,72,25,52,2,2,53.585974
insider,1,10,72,25,52.0,2.0,2.0,0.049370
fastmultrec_greedy,1,10,72,25,52.0,2.0,2.0,0.184797
lcamap,1,10,72,25,52.0,2.0,2.0,0.029429
segdup,1,10,72,5,12,2,2,98.080809
insider,1,10,72,5,12.0,2.0,2.0,0.047375
fastmultrec_greedy,1,10,72,5,12.0,2.0,2.0,0.170997
lcamap,1,10,72,5,12.0,2.0,2.0,0.027762
segdup,1,11,72,10,10,1,0,114.332545
insider,1,11,72,10,10.0,1.0,0.0,0.062625
fastmultrec_greedy,1,11,72,10,10.0,1.0,0.0,0.236489
lcamap,1,11,72,10,10.0,1.0,0.0,0.036950
segdup,1,11,72,15,15,1,0,85.001908
insider,1,11,72,15,15.0,1.0,0.0,0.062728
fastmultrec_greedy,1,11,72,15,15.0,1.0,0.0,0.237566
lcamap,1,11,72,15,15.0,1.0,0.0,0.037588
segdup,1,11,72,20,20,1,0,83.257215
insider,1,11,72,20,20.0,1.0,0.0,0.062160
fastmultrec_greedy,1,11,72,20,20.0,1.0,0.0,0.239402
lcamap,1,11,72,20,20.0,1.0,0.0,0.037340
segdup,1,11,72,25,25,1,0,66.524885
insider,1,11,72,25,25.0,1.0,0.0,0.063726
fastmultrec_greedy,1,11,72,25,25.0,1.0,0.0,0.236128
lcamap,1,11,72,25,25.0,1.0,0.0,0.037052
segdup,1,11,72,5,5,1,0,118.284814
insider,1,11,72,5,5.0,1.0,0.0,0.064560
fastmultrec_greedy,1,11,72,5,5.0,1.0,0.0,0.239318
lcamap,1,11,72,5,5.0,1.0,0.0,0.038100
segdup,1,15,72,10,10,1,0,133.608446
insider,1,15,72,10,10.0,1.0,0.0,0.070827
fastmultrec_greedy,1,15,72,10,10.0,1.0,0.0,0.281467
lcamap,1,15,72,10,10.0,1.0,0.0,0.043097
segdup,1,15,72,15,15,1,0,117.110001
insider,1,15,72,15,15.0,1.0,0.0,0.072687
fastmultrec_greedy,1,15,72,15,15.0,1.0,0.0,0.279422
lcamap,1,15,72,15,15.0,1.0,0.0,0.043008
segdup,1,15,72,20,20,1,0,82.702545
insider,1,15,72,20,20.0,1.0,0.0,0.070419
fastmultrec_greedy,1,15,72,20,20.0,1.0,0.0,0.276481
lcamap,1,15,72,20,20.0,1.0,0.0,0.042559
segdup,1,15,72,25,25,1,0,76.816950
insider,1,15,72,25,25.0,1.0,0.0,0.070208
fastmultrec_greedy,1,15,72,25,25.0,1.0,0.0,0.284319
lcamap,1,15,72,25,25.0,1.0,0.0,0.045397
segdup,1,15,72,5,5,1,0,138.121927
insider,1,15,72,5,5.0,1.0,0.0,0.071436
fastmultrec_greedy,1,15,72,5,5.0,1.0,0.0,0.278171
lcamap,1,15,72,5,5.0,1.0,0.0,0.042628
segdup,1,8,72,10,576,49,86,61.835182
insider,1,8,72,10,547.0,40.0,147.0,0.331232
fastmultrec_greedy,1,8,72,10,557.0,44.0,117.0,0.814485
lcamap,1,8,72,10,579.0,50.0,79.0,0.023383
segdup,1,8,72,15,820,48,100,59.893856
insider,1,8,72,15,734.0,36.0,194.0,1.347432
fastmultrec_greedy,1,8,72,15,777.0,44.0,117.0,0.799118
lcamap,1,8,72,15,829.0,50.0,79.0,0.023964
segdup,1,8,72,20,1066,49,86,57.422763
insider,1,8,72,20,912.0,33.0,252.0,2.848168
fastmultrec_greedy,1,8,72,20,997.0,44.0,117.0,0.848042
lcamap,1,8,72,20,1079.0,50.0,79.0,0.024126
segdup,1,8,72,25,1292,48,92,57.431348
insider,1,8,72,25,1072.0,32.0,272.0,6.024004
fastmultrec_greedy,1,8,72,25,1217.0,44.0,117.0,0.802411
lcamap,1,8,72,25,1329.0,50.0,79.0,0.023329
segdup,1,8,72,5,329,50,79,61.270191
insider,1,8,72,5,326.0,48.0,86.0,0.087275
fastmultrec_greedy,1,8,72,5,326.0,48.0,86.0,0.361470
lcamap,1,8,72,5,329.0,50.0,79.0,0.024596
segdup,1,9,72,10,213,20,13,158.839150
insider,1,9,72,10,213.0,20.0,13.0,0.106862
fastmultrec_greedy,1,9,72,10,213.0,20.0,13.0,0.345339
lcamap,1,9,72,10,213.0,20.0,13.0,0.057729
segdup,1,9,72,15,313,20,13,143.500415
insider,1,9,72,15,313.0,20.0,13.0,0.140580
fastmultrec_greedy,1,9,72,15,313.0,20.0,13.0,0.358818
lcamap,1,9,72,15,313.0,20.0,13.0,0.055947
segdup,1,9,72,20,413,20,13,105.974139
insider,1,9,72,20,413.0,20.0,13.0,0.199485
fastmultrec_greedy,1,9,72,20,413.0,20.0,13.0,0.356356
lcamap,1,9,72,20,413.0,20.0,13.0,0.055085
segdup,1,9,72,25,513,20,13,105.505210
insider,1,9,72,25,513.0,20.0,13.0,0.623864
fastmultrec_greedy,1,9,72,25,513.0,20.0,13.0,0.350974
lcamap,1,9,72,25,513.0,20.0,13.0,0.061669
segdup,1,9,72,5,113,20,13,154.342334
insider,1,9,72,5,113.0,20.0,13.0,0.096619
fastmultrec_greedy,1,9,72,5,113.0,20.0,13.0,0.352252
lcamap,1,9,72,5,113.0,20.0,13.0,0.055095
segdup,2,10,72,10,53,5,3,219.449615
insider,2,10,72,10,53.0,5.0,3.0,0.117525
fastmultrec_greedy,2,10,72,10,53.0,5.0,3.0,0.455474
lcamap,2,10,72,10,53.0,5.0,3.0,0.072312
segdup,2,10,72,15,78,5,3,226.132024
insider,2,10,72,15,78.0,5.0,3.0,0.123406
fastmultrec_greedy,2,10,72,15,78.0,5.0,3.0,0.443554
lcamap,2,10,72,15,78.0,5.0,3.0,0.070194
segdup,2,10,72,20,103,5,3,103.780656
insider,2,10,72,20,103.0,5.0,3.0,0.136714
fastmultrec_greedy,2,10,72,20,103.0,5.0,3.0,0.438199
lcamap,2,10,72,20,103.0,5.0,3.0,0.072951
segdup,2,10,72,25,128,5,3,105.092576
insider,2,10,72,25,128.0,5.0,3.0,0.147652
fastmultrec_greedy,2,10,72,25,128.0,5.0,3.0,0.462000
lcamap,2,10,72,25,128.0,5.0,3.0,0.073987
segdup,2,10,72,5,28,5,3,215.546058
insider,2,10,72,5,28.0,5.0,3.0,0.124654
fastmultrec_greedy,2,10,72,5,28.0,5.0,3.0,0.458179
lcamap,2,10,72,5,28.0,5.0,3.0,0.073100
segdup,2,11,72,10,20,2,0,167.411963
insider,2,11,72,10,20.0,2.0,0.0,0.102565
fastmultrec_greedy,2,11,72,10,20.0,2.0,0.0,0.413613
lcamap,2,11,72,10,20.0,2.0,0.0,0.065504
segdup,2,11,72,15,30,2,0,91.274495
insider,2,11,72,15,30.0,2.0,0.0,0.113665
fastmultrec_greedy,2,11,72,15,30.0,2.0,0.0,0.443233
lcamap,2,11,72,15,30.0,2.0,0.0,0.066756
segdup,2,11,72,20,40,2,0,88.142371
insider,2,11,72,20,40.0,2.0,0.0,0.103152
fastmultrec_greedy,2,11,72,20,40.0,2.0,0.0,0.418661
lcamap,2,11,72,20,40.0,2.0,0.0,0.065865
segdup,2,11,72,25,50,2,0,140.757408
insider,2,11,72,25,50.0,2.0,0.0,0.109392
fastmultrec_greedy,2,11,72,25,50.0,2.0,0.0,0.437831
lcamap,2,11,72,25,50.0,2.0,0.0,0.066139
segdup,2,11,72,5,10,2,0,188.053160
insider,2,11,72,5,10.0,2.0,0.0,0.104249
fastmultrec_greedy,2,11,72,5,10.0,2.0,0.0,0.429863
lcamap,2,11,72,5,10.0,2.0,0.0,0.066153
segdup,2,15,72,10,20,2,0,189.586283
insider,2,15,72,10,20.0,2.0,0.0,0.103942
fastmultrec_greedy,2,15,72,10,20.0,2.0,0.0,0.395697
lcamap,2,15,72,10,20.0,2.0,0.0,0.056948
segdup,2,15,72,15,30,2,0,103.924660
insider,2,15,72,15,30.0,2.0,0.0,0.087699
fastmultrec_greedy,2,15,72,15,30.0,2.0,0.0,0.354112
lcamap,2,15,72,15,30.0,2.0,0.0,0.051392
segdup,2,15,72,20,40,2,0,100.735674
insider,2,15,72,20,40.0,2.0,0.0,0.091211
fastmultrec_greedy,2,15,72,20,40.0,2.0,0.0,0.369941
lcamap,2,15,72,20,40.0,2.0,0.0,0.054129
segdup,2,15,72,25,50,2,0,102.268048
insider,2,15,72,25,50.0,2.0,0.0,0.084880
fastmultrec_greedy,2,15,72,25,50.0,2.0,0.0,0.349469
lcamap,2,15,72,25,50.0,2.0,0.0,0.050543
segdup,2,15,72,5,10,2,0,205.744100
insider,2,15,72,5,10.0,2.0,0.0,0.090206
fastmultrec_greedy,2,15,72,5,10.0,2.0,0.0,0.366826
lcamap,2,15,72,5,10.0,2.0,0.0,0.052788
segdup,1,10,73,10,31,3,1,107.194869
insider,1,10,73,10,31.0,3.0,1.0,0.054397
fastmultrec_greedy,1,10,73,10,31.0,3.0,1.0,0.199756
lcamap,1,10,73,10,31.0,3.0,1.0,0.031195
segdup,1,10,73,15,46,3,1,86.515515
insider,1,10,73,15,46.0,3.0,1.0,0.054659
fastmultrec_greedy,1,10,73,15,46.0,3.0,1.0,0.194424
lcamap,1,10,73,15,46.0,3.0,1.0,0.030289
segdup,1,10,73,20,61,3,1,107.221828
insider,1,10,73,20,61.0,3.0,1.0,0.057266
fastmultrec_greedy,1,10,73,20,61.0,3.0,1.0,0.205887
lcamap,1,10,73,20,61.0,3.0,1.0,0.031293
segdup,1,10,73,25,76,3,1,88.769781
insider,1,10,73,25,76.0,3.0,1.0,0.058395
fastmultrec_greedy,1,10,73,25,76.0,3.0,1.0,0.204990
lcamap,1,10,73,25,76.0,3.0,1.0,0.031240
segdup,1,10,73,5,16,3,1,112.416698
insider,1,10,73,5,16.0,3.0,1.0,0.056384
fastmultrec_greedy,1,10,73,5,16.0,3.0,1.0,0.207362
lcamap,1,10,73,5,16.0,3.0,1.0,0.031669
segdup,1,11,73,10,10,1,0,66.204419
insider,1,11,73,10,10.0,1.0,0.0,0.040304
fastmultrec_greedy,1,11,73,10,10.0,1.0,0.0,0.156056
lcamap,1,11,73,10,10.0,1.0,0.0,0.023597
segdup,1,11,73,15,15,1,0,61.415872
insider,1,11,73,15,15.0,1.0,0.0,0.042206
fastmultrec_greedy,1,11,73,15,15.0,1.0,0.0,0.162153
lcamap,1,11,73,15,15.0,1.0,0.0,0.024101
segdup,1,11,73,20,20,1,0,41.429089
insider,1,11,73,20,20.0,1.0,0.0,0.040503
fastmultrec_greedy,1,11,73,20,20.0,1.0,0.0,0.156521
lcamap,1,11,73,20,20.0,1.0,0.0,0.023125
segdup,1,11,73,25,25,1,0,41.967678
insider,1,11,73,25,25.0,1.0,0.0,0.040247
fastmultrec_greedy,1,11,73,25,25.0,1.0,0.0,0.157035
lcamap,1,11,73,25,25.0,1.0,0.0,0.023522
segdup,1,11,73,5,5,1,0,68.569812
insider,1,11,73,5,5.0,1.0,0.0,0.043563
fastmultrec_greedy,1,11,73,5,5.0,1.0,0.0,0.170581
lcamap,1,11,73,5,5.0,1.0,0.0,0.024944
segdup,1,15,73,10,10,1,0,63.472035
insider,1,15,73,10,10.0,1.0,0.0,0.036381
fastmultrec_greedy,1,15,73,10,10.0,1.0,0.0,0.127607
lcamap,1,15,73,10,10.0,1.0,0.0,0.020584
segdup,1,15,73,15,15,1,0,60.094018
insider,1,15,73,15,15.0,1.0,0.0,0.034585
fastmultrec_greedy,1,15,73,15,15.0,1.0,0.0,0.129054
lcamap,1,15,73,15,15.0,1.0,0.0,0.019798
segdup,1,15,73,20,20,1,0,55.938294
insider,1,15,73,20,20.0,1.0,0.0,0.034228
fastmultrec_greedy,1,15,73,20,20.0,1.0,0.0,0.121645
lcamap,1,15,73,20,20.0,1.0,0.0,0.019793
segdup,1,15,73,25,25,1,0,40.488108
insider,1,15,73,25,25.0,1.0,0.0,0.035478
fastmultrec_greedy,1,15,73,25,25.0,1.0,0.0,0.130145
lcamap,1,15,73,25,25.0,1.0,0.0,0.020380
segdup,1,15,73,5,5,1,0,66.193499
insider,1,15,73,5,5.0,1.0,0.0,0.037287
fastmultrec_greedy,1,15,73,5,5.0,1.0,0.0,0.131826
lcamap,1,15,73,5,5.0,1.0,0.0,0.020754
segdup,1,8,73,10,876,74,136,126.225977
insider,1,8,73,10,875.0,73.0,145.0,0.193238
fastmultrec_greedy,1,8,73,10,876.0,74.0,136.0,0.302647
lcamap,1,8,73,10,876.0,74.0,136.0,0.054787
segdup,1,8,73,15,1246,74,136,116.979756
insider,1,8,73,15,1225.0,68.0,205.0,0.467403
fastmultrec_greedy,1,8,73,15,1246.0,74.0,136.0,0.320568
lcamap,1,8,73,15,1246.0,74.0,136.0,0.057259
segdup,1,8,73,20,1616,74,136,117.672468
insider,1,8,73,20,1559.0,66.0,239.0,2.069282
fastmultrec_greedy,1,8,73,20,1616.0,74.0,136.0,0.313277
lcamap,1,8,73,20,1616.0,74.0,136.0,0.055294
segdup,1,8,73,25,1986,74,136,120.211888
insider,1,8,73,25,1885.0,65.0,260.0,30.241966
